Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2018-02-26,8362.1240234375,8408.22803296825,8125.059531489985,8132.44186777868,869374
2018-02-27,8256.126953125,8463.89512448342,8238.854954347662,8443.512769439674,684609
2018-02-28,8218.7548828125,8295.87270324194,8145.443849657297,8236.444020344303,680125
2018-03-01,8239.6455078125,8297.773809524275,8181.980585748392,8240.156041553471,609369
2018-03-05,8166.89111328125,8233.65586721432,8148.227160799104,8233.65586721432,388180
2018-03-06,8001.0478515625,8250.369658345362,7985.726399749028,8223.023006928524,543686
2018-03-07,8059.17626953125,8091.444176108068,7941.155022876212,8005.9692265233025,598715
2018-03-08,8105.83837890625,8148.228099206006,8033.085046863949,8078.771019961583,533856
2018-03-09,8041.9990234375,8147.2995651778765,8032.156512285004,8134.299543077068,323450
2018-03-12,8181.005859375,8196.327312636768,8061.034056108829,8096.227332688447,438339
2018-03-13,8130.63232421875,8216.014802265621,8070.228825326685,8180.729024407789,521943
2018-03-14,8214.435546875,8240.157201584216,8101.846065165277,8111.085548325234,411769
2018-03-15,8206.310546875,8241.085788833183,8172.325136092221,8208.493237620349,313431
2018-03-16,8056.810546875,8235.514616838873,8031.600331929648,8235.514616838873,622932
2018-03-19,8146.8349609375,8171.442144668604,8081.881100255186,8089.263436736425,571830
2018-03-20,8173.67138671875,8213.69252053384,8111.085203421297,8138.431859796464,408924
2018-03-21,8240.759765625,8306.084505749677,8194.702006169262,8208.491857679242,516020
2018-03-22,8075.380859375,8274.049222218717,8064.099242184692,8236.442017965324,471749
2018-03-23,7992.458984375,8023.334032878351,7931.962098042394,7997.380239315898,644482
2018-03-26,8139.22119140625,8169.585711568844,7990.371112531247,7992.228258635263,447858
2018-03-27,8220.005859375,8252.227520986502,8140.9384195052535,8185.3702709008685,423455
2018-03-28,8228.177734375,8435.15701595126,8172.370860566605,8182.585163426079,1194227
2018-04-02,8364.76953125,8438.869458025278,8313.744275425266,8347.869325225269,552649
2018-04-03,8381.716796875,8412.870235424645,8315.370083689591,8365.466771585825,339709
2018-04-04,8369.6923828125,8495.885810918708,8339.141969676026,8429.585338788693,488280
2018-04-05,8480.2841796875,8503.54565539099,8403.584423802864,8403.584423802864,236956
2018-04-06,8548.6279296875,8570.727783129343,8396.66661336576,8510.370545219981,429514
2018-04-09,8628.9033203125,8643.296200259838,8528.663694414148,8561.44213641619,426170
2018-04-10,8611.0751953125,8650.075260076523,8579.085675114387,8626.442896613558,299119
2018-04-11,8638.048828125,8682.15603794343,8550.809228606457,8626.441667646466,318010
2018-04-12,8547.001953125,8626.441173527963,8525.319234507428,8626.441173527963,300797
2018-04-13,8472.25390625,8605.08609413005,8455.817982591105,8605.08609413005,366224
2018-04-16,8572.5859375,8584.657386502113,8417.514246472867,8450.014301478554,271057
2018-04-17,8506.0517578125,8581.870092081212,8484.880478657236,8580.941519251512,342578
2018-04-18,8469.978515625,8568.36100513036,8446.207409840355,8522.442889481583,452854
2018-04-19,8429.26171875,8527.782959070364,8420.300625871792,8490.872179419019,256088
2018-04-20,8380.3701171875,8457.58131373334,8369.180995512035,8433.29877055921,303913
2018-04-23,8417.375,8473.229031352432,8362.682591762847,8394.207827986624,302205
2018-04-24,8417.189453125,8489.5247444154,8385.942609523043,8445.371280435396,312103
2018-04-25,8296.427734375,8421.042408901758,8271.728055979705,8411.94257511452,488641
2018-04-26,8307.431640625,8339.513654649818,8255.013516294051,8309.799320282955,614321
2018-04-27,8155.98193359375,8484.372163406215,8092.6068213958215,8371.086248561565,1873816
2018-04-30,8185.32421875,8268.199353644342,8134.577344855597,8162.156142535281,497504
2018-05-02,8119.90478515625,8355.297988088048,8101.7976156999575,8278.226446299728,806846
2018-05-03,8130.537109375,8170.511986659071,8078.58328036526,8138.940511770288,406825
2018-05-04,8058.3408203125,8162.155080129054,8046.083477738141,8156.5836432142905,490244
2018-05-07,8119.1640625,8143.585351462308,8041.442319687981,8072.085229220279,342702
2018-05-08,8148.41455078125,8177.200315829568,8069.299944189753,8157.514385466856,404969
2018-05-09,8095.62353515625,8166.799013787595,8083.227449121207,8166.799013787595,314057
2018-05-10,8083.181640625,8132.4422564433025,8069.299293045478,8132.4422564433025,298598
2018-05-11,8125.29248046875,8138.9426855017355,8080.488831344339,8113.871213452842,264405
2018-05-14,8085.0849609375,8134.299329024061,8067.5345688394145,8125.942172179173,276620
2018-05-15,8103.2841796875,8125.337786806225,8021.941553628129,8101.798825721198,506107
2018-05-16,8074.498046875,8109.645074791961,8055.369808094836,8055.369808094836,288597
2018-05-17,8076.263671875,8140.288961621597,8042.556653318654,8101.799429388832,379606
2018-05-18,7903.03759765625,8101.798442849303,7889.15525162724,8079.326797611542,603507
2018-05-21,7826.4775390625,7915.898937698417,7665.83440988675,7909.584822653423,872463
2018-05-22,7949.1884765625,7973.099230293975,7773.3163951302895,7814.870035110231,410467
2018-05-23,7890.4560546875,7953.041326691227,7854.055814116314,7948.584357945871,399631
2018-05-24,7809.99462890625,7909.862464348903,7800.012470090361,7892.962255968477,292331
2018-05-25,7937.58203125,7961.585281720987,7795.5103554740135,7811.156448546412,519151
2018-05-28,8087.22119140625,8157.514353595402,7944.035043815023,7948.585414544865,446264
2018-05-29,8092.419921875,8208.584023098012,8060.012366571351,8095.298134996433,665121
2018-05-30,7974.7705078125,8049.799021913811,7960.516368734695,8049.799021913811,508262
2018-05-31,7927.41259765625,8022.033630342867,7907.634176611372,8021.941135778355,679959
2018-06-01,8179.66015625,8216.385944960808,7976.488559053824,7995.013772327234,1002010
2018-06-04,8124.87353515625,8208.584747996785,8102.773680658161,8208.584747996785,380690
2018-06-05,8181.10009765625,8199.299766123357,8060.013813131453,8125.013924527674,400886
2018-06-06,8210.767578125,8236.44298578198,8180.728602563613,8198.371490582762,328784
2018-06-07,8274.744140625,8296.61184811281,8231.797649784332,8240.154804758733,267961
2018-06-08,8294.4306640625,8310.726936078067,8237.369681558494,8258.726856924952,287823
2018-06-11,8378.1904296875,8399.872248813046,8284.264898052796,8320.014962344118,337828
2018-06-12,8372.7109375,8417.514586568053,8315.371552423267,8393.371687588377,343452
2018-06-13,8326.837890625,8445.324337583588,8304.22750307485,8385.013345942736,369407
2018-06-14,8318.15625,8375.681523981624,8271.727603817817,8294.059601269548,269078
2018-06-15,8312.212890625,8352.513317604942,8265.227464146925,8352.513317604942,496572
2018-06-18,8332.50390625,8403.957782860698,8299.539563412682,8308.407254560518,305144
2018-06-19,8229.5712890625,8343.043099049017,8190.060686480268,8329.300399039063,350407
2018-06-20,8309.1484375,8329.298650156023,8229.941352991396,8239.227081698371,325981
2018-06-21,8229.9873046875,8344.155516401212,8220.609081754059,8336.726933702434,313349
2018-06-22,8240.9921875,8252.227557131473,8180.727442143387,8231.798952849163,319027
2018-06-25,8164.94189453125,8235.51343825744,8152.870446262297,8235.51343825744,254954
2018-06-26,8293.4091796875,8343.552116118186,8125.0128475649,8164.941482130076,387769
2018-06-27,8262.720703125,8368.2996315022,8239.227988273304,8297.681838277364,501622
2018-06-28,8144.791015625,8258.77333517058,8111.13024916042,8256.869942153091,376404
2018-06-29,8195.2138671875,8264.30006415552,8125.292498568421,8125.292498568421,458807
2018-07-02,8190.98974609375,8296.800834573727,8171.48971055642,8243.872166686688,298529
2018-07-03,8334.083984375,8352.515799374009,8125.015369040865,8194.658357918359,375718
2018-07-04,8562.185546875,8588.603629500178,8313.049597870135,8370.156836101803,656141
2018-07-05,8679.4189453125,8723.944206472233,8566.783210522746,8568.872499981455,887919
2018-07-06,8651.978515625,8741.539558573386,8598.585570666755,8649.65708323551,508241
2018-07-09,8705.2783203125,8747.016946131998,8682.156492704402,8723.942272615814,331872
2018-07-10,8850.228515625,8864.064614880412,8710.014004465691,8710.014004465691,485745
2018-07-11,8714.3779296875,8848.695450249115,8692.370571470165,8848.370812470805,328446
2018-07-12,8679.37109375,8828.871334051031,8659.174632715543,8773.156958783567,336960
2018-07-13,8757.41796875,8816.80039182409,8693.532329473943,8736.01454305224,511150
2018-07-16,8714.935546875,8820.421978330081,8686.799967785393,8755.514366247831,216426
2018-07-17,8770.7431640625,8802.593034375055,8679.371224523344,8683.225164927877,457123
2018-07-18,8697.7568359375,8853.0144129193,8632.85013149551,8805.00701054335,430624
2018-07-19,8718.462890625,8760.156173871006,8682.156055299332,8736.013280027391,199983
2018-07-20,8727.611328125,8788.014820056054,8668.228903764082,8721.157564451232,272916
2018-07-23,9008.0859375,9053.586010784971,8702.585445443769,8773.156987681683,607813
2018-07-24,9130.1474609375,9219.800999639567,9030.372114160014,9079.586481465976,749626
2018-07-25,9061.896484375,9170.446109910265,9008.085504642424,9149.228582336027,384750
2018-07-26,8725.103515625,9129.450785014456,8692.371319384396,9118.400404269,1261317
2018-07-27,8645.384765625,8767.770482216203,8626.441517330355,8730.441673405812,672141
2018-07-30,8711.7783203125,8732.763704808523,8573.513454888307,8654.299295955705,539464
2018-07-31,8840.5263671875,8866.804804321762,8686.80127321215,8728.587062340375,426388
2018-08-01,8674.3564453125,8902.925032783463,8635.728174481626,8853.942811148636,700719
2018-08-02,8489.3857421875,8660.799946869294,8468.585345282294,8660.799946869294,875157
2018-08-03,8530.7998046875,8570.728442066575,8496.44260508225,8496.44260508225,470958
2018-08-06,8623.1005859375,8635.728815890678,8542.871516795078,8586.978733865488,237693
2018-08-07,8739.263671875,8747.156541365615,8608.799182059514,8650.58496171572,381947
2018-08-08,8549.7431640625,8774.086031871018,8527.131868058468,8774.086031871018,638498
2018-08-09,8492.775390625,8579.086437269334,8412.871860770665,8579.086437269334,651728
2018-08-10,8494.8173828125,8552.156761752589,8454.65660323098,8496.442385454526,427827
2018-08-13,8432.2314453125,8528.942682327486,8368.485455359922,8468.07490584219,348201
2018-08-14,8555.658203125,8580.203231434218,8474.763630343394,8505.444687012592,344056
2018-08-16,8619.31640625,8652.480420812071,8511.066318111296,8547.602541160975,465479
2018-08-17,8573.9267578125,8699.836565902846,8553.223264598395,8659.084625923653,477538
2018-08-20,8501.087890625,8635.475782956039,8489.518453780369,8591.351637849559,449317
2018-08-21,8537.5771484375,8553.222327344169,8478.651335432436,8534.485805268934,380824
2018-08-23,8640.6279296875,8671.26232593469,8525.210771934575,8567.27462950224,751705
2018-08-24,8584.88671875,8693.652776444113,8564.55740967482,8656.27304960042,401110
2018-08-27,8661.1923828125,8688.126135929599,8618.800997471675,8627.23243323007,326945
2018-08-28,8832.349609375,8849.727550156558,8632.852312993457,8691.450601227181,684054
2018-08-29,8776.28125,8870.151419194977,8749.62927622691,8825.83972244571,433440
2018-08-30,8624.2333984375,8778.060424713149,8602.54642347087,8778.060424713149,674292
2018-08-31,8521.74609375,8670.326361067016,8506.662643217041,8626.295530276077,634522
2018-09-03,8339.767578125,8542.871311800489,8314.332381286913,8525.118272643482,992161
2018-09-04,8308.2431640625,8430.49898330027,8277.281241091478,8348.995103808424,530967
2018-09-05,8334.0986328125,8384.59392755296,8235.263475342463,8310.584662717576,491163
2018-09-06,8206.4560546875,8401.175915815213,8188.797247986251,8401.175915815213,687535
2018-09-07,8168.37451171875,8233.76479210695,8088.790949624466,8220.649226389633,636918
2018-09-10,8093.6162109375,8197.228817239695,8080.125548421985,8150.387509712611,577299
2018-09-11,7978.9951171875,8150.2943306272555,7943.910794283612,8120.409209972781,552622
2018-09-12,7957.3544921875,7999.5583263823455,7870.276320404975,7999.5583263823455,634678
2018-09-14,8081.7177734375,8150.386942519596,8038.295335460129,8050.146551387458,754169
2018-09-17,7998.43505859375,8112.634545620369,7978.949255362212,8044.527093553519,422191
2018-09-18,7868.5439453125,8053.426225273901,7850.790906296185,7998.3410290764605,507455
2018-09-19,7691.67041015625,7914.682612726097,7673.589847975666,7893.228927398228,959340
2018-09-21,7532.22265625,7799.077675778429,7119.550738390493,7738.183976207786,1646047
2018-09-24,7300.732421875,7560.186592044219,7111.166027364187,7560.186592044219,1801469
2018-09-25,7494.09423828125,7511.706387185179,7194.824937309534,7260.402768769387,1159438
2018-09-26,7347.10498046875,7578.828996212133,7328.368459404956,7564.870379506526,754963
2018-09-27,7075.89404296875,7380.315860741786,7035.751411374829,7354.084730492895,1594739
2018-09-28,6883.75146484375,7165.033498932366,6831.944707501714,7138.614820167349,1413254
2018-10-01,6992.42333984375,7012.143346240426,6750.7688647973955,6889.419127354989,1034603
2018-10-03,6788.2421875,6942.537635210434,6755.453272710806,6932.513412572454,1148091
2018-10-04,6743.9765625,6827.588287897204,6577.455731246744,6698.306292325056,1104174
2018-10-05,6468.17626953125,6763.885377404093,6372.151581001622,6609.121501307344,1481376
2018-10-08,6454.498046875,6547.4780434136765,6346.294625210344,6478.152907455368,1393849
2018-10-09,6276.21923828125,6501.572553542975,6240.198094978351,6388.919225075606,1079041
2018-10-10,6544.52734375,6604.624652469581,6298.516694285973,6321.703142534005,1162309
2018-10-11,6441.14892578125,6510.942481882,6281.60759729261,6370.418543424114,869569
2018-10-12,6826.83984375,6863.188516144197,6510.941876494972,6510.941876494972,1053651
2018-10-15,6728.28564453125,6876.304181406207,6675.870036632362,6857.5676577511485,682234
2018-10-16,6699.1494140625,6818.220098363658,6673.761336224156,6758.263230227456,637012
2018-10-17,6450.6103515625,6787.305584734447,6420.491481758994,6780.419820915176,1021019
2018-10-19,6329.619140625,6524.994048655762,6291.255927314827,6398.522520074494,903940
2018-10-22,6381.84765625,6468.784945094344,6297.3924079271355,6387.2810652647695,774016
2018-10-23,6343.53125,6423.817440654209,6244.883631238291,6350.744994924148,734440
2018-10-24,6340.72021484375,6450.048008949695,6267.366910657001,6417.259093871519,681526
2018-10-25,6298.47021484375,6420.72603635122,6201.977114343602,6276.735663601885,2101936
2018-10-26,6292.9423828125,6365.733960745888,6089.37023470909,6323.576782197902,874526
2018-10-29,6369.19970703125,6379.785658851093,6268.350012717139,6297.344963112635,505428
2018-10-30,6273.92529296875,6435.012746978307,6253.502664028823,6368.544742661126,771389
2018-10-31,6198.4169921875,6332.945330638896,6089.370510229708,6332.945330638896,1315746
2018-11-01,6287.74267578125,6314.161355191504,6183.05235745614,6228.910178747791,842039
2018-11-02,6684.67626953125,6706.738342173849,6323.623108909171,6342.125425190486,1834118
2018-11-05,6723.8349609375,6796.392323572719,6614.038761742698,6687.064537416402,1040315
2018-11-06,6628.044921875,6780.747582265902,6604.6242684408135,6740.464058359099,667413
2018-11-07,6677.60302734375,6691.749193704673,6642.097407723104,6688.938715252886,127507
2018-11-09,6823.37353515625,6852.883560056013,6596.05275229628,6679.570715406613,986090
2018-11-12,6640.03662109375,6888.014701586835,6606.498425785837,6838.831325614947,687443
2018-11-13,6698.728515625,6715.872250654563,6577.456191364699,6604.577490524281,572295
2018-11-14,6903.51953125,6940.9459241944005,6726.5064797050845,6726.5064797050845,1112945
2018-11-15,7005.8671875,7040.342666115948,6870.261595069088,6912.746754720041,1048278
2018-11-16,6877.42822265625,7067.463038674645,6841.219526499075,7026.196030297221,806420
2018-11-19,6943.42822265625,6978.4187747738515,6829.463400201554,6895.041238063572,577408
2018-11-20,6870.6357421875,6974.201681299447,6849.744246356198,6943.426853398974,637243
2018-11-21,6955.4658203125,6994.344105926746,6868.340987490214,6876.304009844939,701156
2018-11-22,6942.912109375,7007.459337183792,6896.164577743547,6926.84563299659,668352
2018-11-26,7077.4404296875,7099.03408865135,6920.615372183567,6955.933899671575,899481
2018-11-27,7164.4716796875,7174.027031854632,7026.89866954279,7091.773879737216,783389
2018-11-28,7095.708984375,7195.293423617206,7072.662969026213,7174.214834719168,686734
2018-11-29,7069.99267578125,7159.225365663406,7055.237664068452,7132.057407589049,725583
2018-11-30,7177.58740234375,7238.85574174985,7091.820692894324,7095.521339201936,869715
2018-12-03,7288.46044921875,7307.243629677598,7148.076965692442,7202.787518817463,772869
2018-12-04,7233.84423828125,7293.145613682189,7214.49886792911,7288.5081408243705,551195
2018-12-05,7076.83154296875,7250.940778062942,7044.932794870094,7210.470162000011,704296
2018-12-06,6754.2353515625,7013.361086233639,6726.411433272746,6979.4011399305555,1339030
2018-12-07,6851.89990234375,6885.62564423388,6746.085204189607,6786.36872922504,688881
2018-12-10,6886.14013671875,6927.828897494749,6717.043028402617,6745.147810948235,785024
2018-12-11,6843.8427734375,6881.924663651834,6759.715513570252,6783.089508191002,843166
2018-12-12,6999.8251953125,7033.035410881684,6834.147384169581,6876.304564743622,643037
2018-12-13,7185.92529296875,7213.561665583648,7005.11783823399,7005.11783823399,881204
2018-12-14,7178.10205078125,7204.192749299121,7069.243131813081,7198.571792667678,676653
2018-12-17,7245.46044921875,7307.244319742232,7166.72039051642,7205.973316593229,712296
2018-12-18,7281.34130859375,7293.192068702073,7171.404661003772,7222.930102722284,658919
2018-12-19,7434.65234375,7447.53370334256,7289.444290161133,7289.444290161133,856358
2018-12-20,7313.84814453125,7418.726011171043,7273.189982591629,7354.085009179529,824303
2018-12-21,7060.203125,7340.0332945842465,7040.248909866064,7335.349163573025,1257227
2018-12-24,7053.50390625,7115.802839841375,6998.090735753013,7082.405081966905,611297
2018-12-26,7090.9306640625,7119.878499633294,6934.386928195479,7014.95397437554,594156
2018-12-27,7026.14990234375,7184.379757403335,7006.804075198939,7165.783665685801,704523
2018-12-28,7031.39599609375,7101.14289257051,7016.828531049225,7071.164452918498,616845
2018-12-31,6993.8759765625,7094.3505862318225,6972.891161228054,7073.03779024136,547975
2019-01-01,7004.46142578125,7020.575018191037,6927.82923132142,6979.120461938708,625360
2019-01-02,6808.71240234375,6988.723465535454,6786.369005943543,6974.671072508238,891844
2019-01-03,6748.84912109375,6885.67240127724,6731.658269258051,6820.094568884123,715168
2019-01-04,6777.4697265625,6847.263284462688,6708.800543172843,6781.685444824928,774445
2019-01-07,6896.96142578125,6939.071948173296,6838.831540659519,6848.1998030439845,687845
2019-01-08,6969.51806640625,6983.851323370027,6859.534769090692,6913.776911093236,516841
2019-01-09,7019.544921875,7053.3644390825975,6945.629426399041,6989.191844571088,740580
2019-01-10,6924.64404296875,7036.500990256505,6895.180678508603,7026.195902932204,452699
2019-01-11,6858.0361328125,6932.513815014343,6821.9683244506,6916.306904880134,488399
2019-01-14,6940.6640625,6963.756735550753,6798.547352939277,6866.935661712126,424152
2019-01-15,6890.49658203125,6998.09115397793,6854.756756848262,6960.61810897671,491196
2019-01-16,6848.43359375,6917.52452464006,6830.493463860055,6885.204021376236,424769
2019-01-17,6872.791015625,6931.530199679753,6845.857263135756,6875.367287602232,462725
2019-01-18,6893.12060546875,6913.7307821205195,6855.69421534769,6880.98852305668,334555
2019-01-21,6753.017578125,6913.777038141063,6708.612109773462,6893.166862688609,654537
2019-01-22,6622.2841796875,6726.41232354344,6608.840631815766,6726.41232354344,896521
2019-01-23,6600.31494140625,6681.678384953641,6581.203779214039,6604.624433232594,702474
2019-01-24,6595.818359375,6649.592089519291,6571.273330987587,6613.898921305018,520703
2019-01-25,6101.923828125,6682.3814472613285,6005.056088173997,6608.372175659808,3062762
2019-01-28,6099.7216796875,6192.420809576269,5918.586710759028,6101.080260569659,2398091
2019-01-29,6114.6181640625,6200.99326827877,6040.093362771302,6070.633989452087,1101399
2019-01-30,6134.572265625,6171.811107690986,6096.865010451265,6144.643147441588,583773
2019-01-31,6221.60302734375,6239.3089504696345,6051.943716471586,6159.632067685826,926270
2019-02-01,6522.46435546875,6748.895413145155,6232.282462878285,6257.061696890129,2545419
2019-02-04,6546.728515625,6594.319099844226,6418.804633679673,6534.362227789953,658776
2019-02-05,6645.4697265625,6674.885974669206,6544.104959383852,6553.0985814471715,681498
2019-02-06,6729.59716796875,6763.885098041322,6620.550690839061,6670.202478954877,567827
2019-02-07,6841.2197265625,6857.567526111585,6731.189767971131,6746.085212504034,690174
2019-02-08,6683.55126953125,6838.830187837281,6651.464977211603,6810.7254062434295,576159
2019-02-11,6724.4443359375,6754.4698885296275,6605.654962997035,6698.3069778186755,502244
2019-02-12,6710.017578125,6773.253345876963,6677.650416271748,6738.590776886998,494592
2019-02-14,6574.177734375,6661.958530631505,6548.415014361418,6592.164980049255,622311
2019-02-15,6492.25244140625,6612.775502013704,6464.100996128866,6583.452566512483,768798
2019-02-18,6410.4208984375,6555.722277848817,6386.34428183547,6524.713696205423,509963
2019-02-19,6374.6806640625,6478.9963550111925,6343.25032739612,6421.943729774095,493861
2019-02-20,6417.16552734375,6452.858696113189,6374.539936363327,6409.764692045069,534284
2019-02-21,6371.86962890625,6445.03584169021,6290.78750972571,6435.012076485458,722938
2019-02-22,6475.716796875,6500.63646321732,6388.263986863598,6395.711937510398,764535
2019-02-25,6487.427734375,6543.637307011676,6436.042725236038,6509.068511327055,495728
2019-02-26,6468.12890625,6534.36270111908,6382.222218747699,6450.0483436852855,673415
2019-02-27,6528.27294921875,6602.750627264655,6420.25707837257,6504.383882675724,961829
2019-02-28,6398.24169921875,6595.256054345587,6371.354605909706,6567.151270023091,1031563
2019-03-01,6497.02978515625,6510.941744975969,6395.946335019739,6442.365887796034,768822
2019-03-05,6668.09423828125,6705.941922738485,6458.901144811256,6510.941653760625,838538
2019-03-06,6611.08837890625,6693.529080261605,6567.151323875382,6686.9246388655165,557197
2019-03-07,6584.99755859375,6644.439359809396,6559.656594626069,6630.8553808573715,396771
2019-03-08,6527.52392578125,6581.203882661696,6511.878745677074,6534.362573888303,486432
2019-03-11,6634.50927734375,6671.701459914132,6534.362649514115,6539.046780445667,720905
2019-03-12,6705.052734375,6775.127151921558,6647.718787338962,6648.655613549128,828847
2019-03-13,6643.0810546875,6747.912269450887,6604.6245232388155,6723.6014472744655,534982
2019-03-14,6638.630859375,6696.433214894883,6602.047981766644,6654.276038807829,584482
2019-03-15,6636.47607421875,6704.864379331394,6613.992247880346,6659.896726654587,861945
2019-03-18,6458.48046875,6630.341435302677,6348.497153356866,6630.341435302677,1336134
2019-03-19,6394.02587890625,6465.927284310167,6379.083319174189,6464.100290384683,816763
2019-03-20,6251.95556640625,6426.626973761709,6229.893494973086,6426.626973761709,1017560
2019-03-22,6138.7412109375,6292.005610990781,6119.676706320245,6152.1376425957515,1715983
2019-03-25,6110.54248046875,6202.726084298995,6081.126230157313,6103.422510075208,1093184
2019-03-26,6169.65625,6183.052681168672,6070.63354151106,6143.705982288508,909087
2019-03-27,6106.23291015625,6220.525701662703,6089.370039278248,6209.283787744036,887601
2019-03-28,6179.53955078125,6206.473302850223,6090.494407349688,6122.158948547352,949713
2019-04-01,6408.54638671875,6435.995208052904,6276.734773501376,6305.588833963926,1142386
2019-04-02,6454.451171875,6464.756259306661,6356.833706139416,6426.112181437933,866805
2019-04-03,6626.0771484375,6649.591574740708,6460.35270490447,6460.35270490447,1491021
2019-04-04,6663.73779296875,6717.043106328421,6615.537907369994,6670.20180154231,1388375
2019-04-05,6658.6796875,6692.639636856202,6604.624633412954,6646.7818119241,729603
2019-04-08,6679.0556640625,6698.307259295421,6599.659644450572,6658.023733120637,498374
2019-04-09,6760.65283203125,6777.937458143018,6632.729399260895,6683.318013323054,741669
2019-04-10,6732.3603515625,6762.900973983551,6693.247861792567,6762.900973983551,590107
2019-04-11,6733.76611328125,6763.884983319766,6698.3071510715135,6732.923061210703,609539
2019-04-12,6878.97412109375,6892.230119887696,6708.6588492433175,6734.749549516285,929935
2019-04-15,6888.0146484375,6923.098972667265,6834.147141836323,6886.656067471082,585205
2019-04-16,6987.36474609375,7002.775719782051,6885.672446875997,6904.3151964357085,707823
2019-04-18,6976.966796875,7063.061037248969,6964.412959252209,7057.205873221432,713163
2019-04-22,6858.73876953125,6955.840713005822,6838.831212918303,6953.1240085314585,479609
2019-04-23,6603.59375,6922.114640650393,6563.403999696041,6864.125193515971,952628
2019-04-24,6573.427734375,6653.292157644763,6473.4682087280335,6618.676251036694,1063510
2019-04-25,6469.01953125,6693.576968724531,6431.312274288585,6571.602006710248,3075510
2019-04-26,6410.56103515625,6451.78138654806,6323.576633970919,6375.102073210683,1999920
2019-04-30,6245.2578125,6323.5765708496,6211.157431812274,6276.735262917381,1640025
2019-05-02,6261.04345703125,6286.05689856984,6112.79071666164,6136.211370748466,1337101
2019-05-03,6286.10302734375,6351.680853262388,6253.314114384431,6253.314114384431,795679
2019-05-06,6285.77490234375,6306.713056339462,6219.869097322445,6238.324753738039,480317
2019-05-07,6278.6083984375,6356.599169725164,6257.998224643763,6318.798145848365,586684
2019-05-08,6230.03466796875,6270.177762161288,6198.042144697309,6257.062195349656,552749
